"ID","PARENTID","SOBJECTTYPE","PERMISSIONSCREATE","PERMISSIONSREAD","PERMISSIONSEDIT","PERMISSIONSDELETE","PERMISSIONSVIEWALLRECORDS","PERMISSIONSMODIFYALLRECORDS","PARENT.LABEL","PARENT.ISOWNEDBYPROFILE"
"1104100000OF67jAAD","0PS41000000w23FGAQ","Product2","false","true","false","false","false","false","00e1a000000MWaJAAW","true"
"1104100000OF67gAAD","0PS41000000w23FGAQ","Solution","false","true","false","false","false","false","00e1a000000MWaJAAW","true"
"1104100000OF687AAD","0PS41000000w23GGAQ","Account","true","true","true","true","true","true","00e1a000000MWaKAAW","true"
"1104100000OF68AAAT","0PS41000000w23GGAQ","Contact","true","true","true","true","true","true","00e1a000000MWaKAAW","true"
"1104100000OF684AAD","0PS41000000w23GGAQ","DandBCompany","false","true","false","false","false","false","00e1a000000MWaKAAW","true"
"1104100000OF67rAAD","0PS41000000w23GGAQ","Document","true","true","true","true","true","true","00e1a000000MWaKAAW","true"
"1104100000OF67sAAD","0PS41000000w23GGAQ","Goal","true","true","true","true","false","false","00e1a000000MWaKAAW","true"
"1104100000OF686AAD","0PS41000000w23GGAQ","GoalLink","true","true","true","true","false","false","00e1a000000MWaKAAW","true"
"1104100000OF685AAD","0PS41000000w23GGAQ","Idea","true","true","false","false","false","false","00e1a000000MWaKAAW","true"
"1104100000OF67zAAD","0PS41000000w23GGAQ","Metric","true","true","true","true","false","false","00e1a000000MWaKAAW","true"
"1104100000OF681AAD","0PS41000000w23GGAQ","MetricDataLink","true","true","true","true","false","false","00e1a000000MWaKAAW","true"
"1104100000OF67wAAD","0PS41000000w23GGAQ","PushTopic","true","true","true","true","false","false","00e1a000000MWaKAAW","true"
"1104100000OF67uAAD","0PS41000000w23GGAQ","WorkCoaching","true","true","true","false","false","false","00e1a000000MWaKAAW","true"
"1104100000OF680AAD","0PS41000000w23GGAQ","WorkFeedback","true","true","true","false","false","false","00e1a000000MWaKAAW","true"
"1104100000OF67yAAD","0PS41000000w23GGAQ","WorkFeedbackQuestion","true","true","true","false","false","false","00e1a000000MWaKAAW","true"
"1104100000OF67tAAD","0PS41000000w23GGAQ","WorkFeedbackQuestionSet","true","true","true","false","false","false","00e1a000000MWaKAAW","true"
"1104100000OF682AAD","0PS41000000w23GGAQ","WorkFeedbackRequest","true","true","true","false","false","false","00e1a000000MWaKAAW","true"
"1104100000OF67pAAD","0PS41000000w23GGAQ","WorkFeedbackTemplate","true","true","true","false","false","false","00e1a000000MWaKAAW","true"
"1104100000OF68HAAT","0PS41000000w23GGAQ","WorkPerformanceCycle","false","true","false","false","false","false","00e1a000000MWaKAAW","true"
"1104100000OF68VAAT","0PS41000000w23HGAQ","Account","true","true","true","false","false","false","00e1a000000MWaLAAW","true"
"1104100000OF68MAAT","0PS41000000w23HGAQ","Asset","true","true","true","false","false","false","00e1a000000MWaLAAW","true"
"1104100000OF68KAAT","0PS41000000w23HGAQ","Case","true","true","true","false","false","false","00e1a000000MWaLAAW","true"
"1104100000OF68OAAT","0PS41000000w23HGAQ","Contact","true","true","true","false","false","false","00e1a000000MWaLAAW","true"
"1104100000OF68JAAT","0PS41000000w23HGAQ","Contract","true","true","true","true","false","false","00e1a000000MWaLAAW","true"
"1104100000OF68SAAT","0PS41000000w23HGAQ","Document","false","true","false","false","false","false","00e1a000000MWaLAAW","true"
"1104100000OF68YAAT","0PS41000000w23HGAQ","Idea","true","true","false","false","false","false","00e1a000000MWaLAAW","true"
"1104100000OF68PAAT","0PS41000000w23HGAQ","Order","true","true","true","true","false","false","00e1a000000MWaLAAW","true"
"1104100000OF68LAAT","0PS41000000w23HGAQ","Pricebook2","false","true","false","false","false","false","00e1a000000MWaLAAW","true"
"1104100000OF68XAAT","0PS41000000w23HGAQ","Product2","false","true","false","false","false","false","00e1a000000MWaLAAW","true"
"1104100000OF68UAAT","0PS41000000w23HGAQ","Solution","false","true","false","false","false","false","00e1a000000MWaLAAW","true"
"1104100000OF68qAAD","0PS41000000w23IGAQ","Account","true","true","true","true","true","true","00e1a000000MWaMAAW","true"
"1104100000OF68sAAD","0PS41000000w23IGAQ","Contact","true","true","true","true","true","true","00e1a000000MWaMAAW","true"
"1104100000OF68nAAD","0PS41000000w23IGAQ","DandBCompany","false","true","false","false","false","false","00e1a000000MWaMAAW","true"
"1104100000OF68bAAD","0PS41000000w23IGAQ","Document","true","true","true","true","true","true","00e1a000000MWaMAAW","true"
"1104100000OF68cAAD","0PS41000000w23IGAQ","Goal","true","true","true","true","false","false","00e1a000000MWaMAAW","true"
"1104100000OF68pAAD","0PS41000000w23IGAQ","GoalLink","true","true","true","true","false","false","00e1a000000MWaMAAW","true"
"1104100000OF68oAAD","0PS41000000w23IGAQ","Idea","true","true","false","false","false","false","00e1a000000MWaMAAW","true"
"1104100000OF68iAAD","0PS41000000w23IGAQ","Metric","true","true","true","true","false","false","00e1a000000MWaMAAW","true"
"1104100000OF68kAAD","0PS41000000w23IGAQ","MetricDataLink","true","true","true","true","false","false","00e1a000000MWaMAAW","true"
"1104100000OF68fAAD","0PS41000000w23IGAQ","PushTopic","true","true","true","true","false","false","00e1a000000MWaMAAW","true"
"1104100000OF68eAAD","0PS41000000w23IGAQ","WorkCoaching","true","true","true","false","false","false","00e1a000000MWaMAAW","true"
"1104100000OF68jAAD","0PS41000000w23IGAQ","WorkFeedback","true","true","true","false","false","false","00e1a000000MWaMAAW","true"
"1104100000OF68hAAD","0PS41000000w23IGAQ","WorkFeedbackQuestion","true","true","true","false","false","false","00e1a000000MWaMAAW","true"
"1104100000OF68dAAD","0PS41000000w23IGAQ","WorkFeedbackQuestionSet","true","true","true","false","false","false","00e1a000000MWaMAAW","true"
"1104100000OF68lAAD","0PS41000000w23IGAQ","WorkFeedbackRequest","true","true","true","false","false","false","00e1a000000MWaMAAW","true"
"1104100000OF68ZAAT","0PS41000000w23IGAQ","WorkFeedbackTemplate","true","true","true","false","false","false","00e1a000000MWaMAAW","true"
"1104100000OF68yAAD","0PS41000000w23IGAQ","WorkPerformanceCycle","false","true","false","false","false","false","00e1a000000MWaMAAW","true"
"1104100000OF6QiAAL","0PS41000000w23JGAQ","Account","false","true","true","false","false","false","00e1a000000MWaNAAW","true"
"1104100000OF6QjAAL","0PS41000000w23JGAQ","Asset","true","true","true","false","false","false","00e1a000000MWaNAAW","true"
"1104100000OF6QlAAL","0PS41000000w23JGAQ","Contact","true","true","true","false","false","false","00e1a000000MWaNAAW","true"
"1104100000OF692AAD","0PS41000000w23JGAQ","Document","false","true","false","false","false","false","00e1a000000MWaNAAW","true"
"1104100000OF69KAAT","0PS41000000w23KGAQ","Account","true","true","true","false","false","false","00e1a000000MWaOAAW","true"
"1104100000OF69IAAT","0PS41000000w23KGAQ","Asset","true","true","true","false","false","false","00e1a000000MWaOAAW","true"
"1104100000OF69OAAT","0PS41000000w23KGAQ","Campaign","false","true","false","false","false","false","00e1a000000MWaOAAW","true"
"1104100000OF694AAD","0PS41000000w23KGAQ","Case","true","true","true","false","false","false","00e1a000000MWaOAAW","true"
"1104100000OF69JAAT","0PS41000000w23KGAQ","Contact","true","true","true","false","false","false","00e1a000000MWaOAAW","true"
"1104100000OF693AAD","0PS41000000w23KGAQ","Contract","true","true","true","true","false","false","00e1a000000MWaOAAW","true"
"1104100000OF69DAAT","0PS41000000w23KGAQ","DandBCompany","false","true","false","false","false","false","00e1a000000MWaOAAW","true"
"1104100000OF69MAAT","0PS41000000w23KGAQ","Document","false","true","false","false","false","false","00e1a000000MWaOAAW","true"
"1104100000OF69EAAT","0PS41000000w23KGAQ","Idea","true","true","false","false","false","false","00e1a000000MWaOAAW","true"
"1104100000OF69AAAT","0PS41000000w23KGAQ","Lead","true","true","true","false","false","false","00e1a000000MWaOAAW","true"
"1104100000OF69FAAT","0PS41000000w23KGAQ","Opportunity","true","true","true","false","false","false","00e1a000000MWaOAAW","true"
"1104100000OF69HAAT","0PS41000000w23KGAQ","Order","true","true","true","true","false","false","00e1a000000MWaOAAW","true"
"1104100000OF69LAAT","0PS41000000w23KGAQ","Pricebook2","false","true","false","false","false","false","00e1a000000MWaOAAW","true"
"1104100000OF69CAAT","0PS41000000w23KGAQ","Product2","false","true","false","false","false","false","00e1a000000MWaOAAW","true"
"1104100000OF69NAAT","0PS41000000w23KGAQ","Solution","false","true","false","false","false","false","00e1a000000MWaOAAW","true"
"1104100000OF69gAAD","0PS41000000w23LGAQ","Account","true","true","true","false","false","false","00e1a000000MWaPAAW","true"
"1104100000OF69eAAD","0PS41000000w23LGAQ","Asset","true","true","true","false","false","false","00e1a000000MWaPAAW","true"
"1104100000OF69kAAD","0PS41000000w23LGAQ","Campaign","false","true","false","false","false","false","00e1a000000MWaPAAW","true"
"1104100000OF69QAAT","0PS41000000w23LGAQ","Case","true","true","true","false","false","false","00e1a000000MWaPAAW","true"
"1104100000OF69fAAD","0PS41000000w23LGAQ","Contact","true","true","true","false","false","false","00e1a000000MWaPAAW","true"
"1104100000OF69PAAT","0PS41000000w23LGAQ","Contract","true","true","true","true","false","false","00e1a000000MWaPAAW","true"
"1104100000OF69ZAAT","0PS41000000w23LGAQ","DandBCompany","false","true","false","false","false","false","00e1a000000MWaPAAW","true"
"1104100000OF69iAAD","0PS41000000w23LGAQ","Document","false","true","false","false","false","false","00e1a000000MWaPAAW","true"
"1104100000OF69aAAD","0PS41000000w23LGAQ","Idea","true","true","false","false","false","false","00e1a000000MWaPAAW","true"
"1104100000OF69WAAT","0PS41000000w23LGAQ","Lead","true","true","true","false","false","false","00e1a000000MWaPAAW","true"
"1104100000OF69bAAD","0PS41000000w23LGAQ","Opportunity","true","true","true","false","false","false","00e1a000000MWaPAAW","true"
"1104100000OF69dAAD","0PS41000000w23LGAQ","Order","true","true","true","true","false","false","00e1a000000MWaPAAW","true"
"1104100000OF69hAAD","0PS41000000w23LGAQ","Pricebook2","false","true","false","false","false","false","00e1a000000MWaPAAW","true"
"1104100000OF69YAAT","0PS41000000w23LGAQ","Product2","false","true","false","false","false","false","00e1a000000MWaPAAW","true"
"1104100000OF69jAAD","0PS41000000w23LGAQ","Solution","false","true","false","false","false","false","00e1a000000MWaPAAW","true"
"1104100000OF69wAAD","0PS41000000w23MGAQ","Account","false","true","true","false","false","false","00e1a000000MWaQAAW","true"
"1104100000OF69oAAD","0PS41000000w23MGAQ","Asset","true","true","true","false","false","false","00e1a000000MWaQAAW","true"
"1104100000OF69mAAD","0PS41000000w23MGAQ","Case","true","true","true","false","false","false","00e1a000000MWaQAAW","true"
"1104100000OF69pAAD","0PS41000000w23MGAQ","Contact","true","true","true","false","false","false","00e1a000000MWaQAAW","true"
"1104100000OF69lAAD","0PS41000000w23MGAQ","Contract","true","true","true","true","false","false","00e1a000000MWaQAAW","true"
"1104100000OF69tAAD","0PS41000000w23MGAQ","Document","false","true","false","false","false","false","00e1a000000MWaQAAW","true"
"1104100000OF69zAAD","0PS41000000w23MGAQ","Idea","true","true","false","false","false","false","00e1a000000MWaQAAW","true"
"1104100000OF69qAAD","0PS41000000w23MGAQ","Order","true","true","true","true","false","false","00e1a000000MWaQAAW","true"
"1104100000OF69nAAD","0PS41000000w23MGAQ","Pricebook2","false","true","false","false","false","false","00e1a000000MWaQAAW","true"
"1104100000OF69yAAD","0PS41000000w23MGAQ","Product2","false","true","false","false","false","false","00e1a000000MWaQAAW","true"
"1104100000OF69vAAD","0PS41000000w23MGAQ","Solution","false","true","false","false","false","false","00e1a000000MWaQAAW","true"
"1104100000OF6A0AAL","0PS41000000w23NGAQ","Document","true","true","true","true","true","true","00e1a000000MWaRAAW","true"
"1104100000OF6JyAAL","0PS41000000w23SGAQ","Account","false","true","true","false","false","false","00e1a000000N1LRAA0","true"
"1104100000OF6JqAAL","0PS41000000w23SGAQ","Asset","true","true","true","false","false","false","00e1a000000N1LRAA0","true"
"1104100000OF6JoAAL","0PS41000000w23SGAQ","Case","true","true","true","false","false","false","00e1a000000N1LRAA0","true"
"1104100000OF6JrAAL","0PS41000000w23SGAQ","Contact","true","true","true","false","false","false","00e1a000000N1LRAA0","true"
"1104100000OF6JnAAL","0PS41000000w23SGAQ","Contract","true","true","true","true","false","false","00e1a000000N1LRAA0","true"
"1104100000OF6JvAAL","0PS41000000w23SGAQ","Document","false","true","false","false","false","false","00e1a000000N1LRAA0","true"
"1104100000OF6K2AAL","0PS41000000w23SGAQ","Idea","true","true","false","false","false","false","00e1a000000N1LRAA0","true"
"1104100000OF6JsAAL","0PS41000000w23SGAQ","Order","true","true","true","true","false","false","00e1a000000N1LRAA0","true"
"1104100000OF6JpAAL","0PS41000000w23SGAQ","Pricebook2","false","true","false","false","false","false","00e1a000000N1LRAA0","true"
"1104100000OF6K1AAL","0PS41000000w23SGAQ","Product2","false","true","false","false","false","false","00e1a000000N1LRAA0","true"
"1104100000OF6JxAAL","0PS41000000w23SGAQ","Solution","false","true","false","false","false","false","00e1a000000N1LRAA0","true"
"1104100000OF6LqAAL","0PS41000000w23TGAQ","Account","false","true","false","false","false","false","00e1a000000N1LSAA0","true"
"1104100000OF6LmAAL","0PS41000000w23TGAQ","Contract","true","true","true","true","false","false","00e1a000000N1LSAA0","true"
"1104100000OF6LpAAL","0PS41000000w23TGAQ","Document","false","true","false","false","false","false","00e1a000000N1LSAA0","true"
"1104100000OF6LuAAL","0PS41000000w23TGAQ","Idea","true","true","false","false","false","false","00e1a000000N1LSAA0","true"
"1104100000OF6LoAAL","0PS41000000w23TGAQ","Order","true","true","true","true","false","false","00e1a000000N1LSAA0","true"
"1104100000OF6LnAAL","0PS41000000w23TGAQ","Pricebook2","false","true","false","false","false","false","00e1a000000N1LSAA0","true"
"1104100000OF6LtAAL","0PS41000000w23TGAQ","Product2","false","true","false","false","false","false","00e1a000000N1LSAA0","true"
"1104100000OF6OGAA1","0PS41000000w23UGAQ","Account","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6OCAA1","0PS41000000w23UGAQ","Asset","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6NTAA1","0PS41000000w23UGAQ","Campaign","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6NFAA1","0PS41000000w23UGAQ","Case","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6NtAAL","0PS41000000w23UGAQ","Contact","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6OJAA1","0PS41000000w23UGAQ","Contract","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6NIAA1","0PS41000000w23UGAQ","DandBCompany","true","true","true","true","true","true","00e1a000000N1wKAAS","true"
"1104100000OF6O4AAL","0PS41000000w23UGAQ","Document","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6NzAAL","0PS41000000w23UGAQ","Goal","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6NeAAL","0PS41000000w23UGAQ","GoalLink","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6NwAAL","0PS41000000w23UGAQ","Idea","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6ONAA1","0PS41000000w23UGAQ","Lead","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6ORAA1","0PS41000000w23UGAQ","Metric","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6NnAAL","0PS41000000w23UGAQ","MetricDataLink","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6OEAA1","0PS41000000w23UGAQ","Opportunity","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6OHAA1","0PS41000000w23UGAQ","Order","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6NbAAL","0PS41000000w23UGAQ","Pricebook2","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6NPAA1","0PS41000000w23UGAQ","Product2","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6NkAAL","0PS41000000w23UGAQ","PushTopic","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6OAAA1","0PS41000000w23UGAQ","Solution","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6NCAA1","0PS41000000w23UGAQ","StreamingChannel","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6NJAA1","0PS41000000w23UGAQ","WorkCoaching","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6O8AAL","0PS41000000w23UGAQ","WorkFeedback","true","true","true","false","false","false","00e1a000000N1wKAAS","true"
"1104100000OF6NpAAL","0PS41000000w23UGAQ","WorkFeedbackQuestion","true","true","true","false","false","false","00e1a000000N1wKAAS","true"
"1104100000OF6NfAAL","0PS41000000w23UGAQ","WorkFeedbackQuestionSet","true","true","true","false","false","false","00e1a000000N1wKAAS","true"
"1104100000OF6NiAAL","0PS41000000w23UGAQ","WorkFeedbackRequest","true","true","true","false","false","false","00e1a000000N1wKAAS","true"
"1104100000OF6OMAA1","0PS41000000w23UGAQ","WorkFeedbackTemplate","false","true","false","false","true","false","00e1a000000N1wKAAS","true"
"1104100000OF6NxAAL","0PS41000000w23UGAQ","WorkPerformanceCycle","false","true","false","false","false","false","00e1a000000N1wKAAS","true"
"1104100000eTxESAA0","0PS41000000w23VGAQ","notificator__NotificatorLicense__c","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000eTxETAA0","0PS41000000w23VGAQ","notificator__NotificatorSetting__c","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000eTxEUAA0","0PS41000000w23VGAQ","notificator__NotificatorStorage__c","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6PXAA1","0PS41000000w23VGAQ","Account","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6PTAA1","0PS41000000w23VGAQ","Asset","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6OkAAL","0PS41000000w23VGAQ","Campaign","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6OWAA1","0PS41000000w23VGAQ","Case","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6PAAA1","0PS41000000w23VGAQ","Contact","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6PaAAL","0PS41000000w23VGAQ","Contract","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6OZAA1","0PS41000000w23VGAQ","DandBCompany","true","true","true","true","true","true","00e1a000000N1wLAAS","true"
"1104100000OF6PLAA1","0PS41000000w23VGAQ","Document","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6PlAAL","0PS41000000w23VGAQ","DuplicateRecordSet","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6PGAA1","0PS41000000w23VGAQ","Goal","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6OvAAL","0PS41000000w23VGAQ","GoalLink","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6PDAA1","0PS41000000w23VGAQ","Idea","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6PeAAL","0PS41000000w23VGAQ","Lead","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF9djAAD","0PS41000000w23VGAQ","Macro","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6PiAAL","0PS41000000w23VGAQ","Metric","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6P4AAL","0PS41000000w23VGAQ","MetricDataLink","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6PVAA1","0PS41000000w23VGAQ","Opportunity","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6PYAA1","0PS41000000w23VGAQ","Order","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6OsAAL","0PS41000000w23VGAQ","Pricebook2","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6OgAAL","0PS41000000w23VGAQ","Product2","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6P1AAL","0PS41000000w23VGAQ","PushTopic","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6PRAA1","0PS41000000w23VGAQ","Solution","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6OTAA1","0PS41000000w23VGAQ","StreamingChannel","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6OaAAL","0PS41000000w23VGAQ","WorkCoaching","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6PPAA1","0PS41000000w23VGAQ","WorkFeedback","true","true","true","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6P6AAL","0PS41000000w23VGAQ","WorkFeedbackQuestion","true","true","true","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6OwAAL","0PS41000000w23VGAQ","WorkFeedbackQuestionSet","true","true","true","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6OzAAL","0PS41000000w23VGAQ","WorkFeedbackRequest","true","true","true","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6PdAAL","0PS41000000w23VGAQ","WorkFeedbackTemplate","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF6PEAA1","0PS41000000w23VGAQ","WorkPerformanceCycle","false","true","false","false","true","false","00e1a000000N1wLAAS","true"
"1104100000OF65kAAD","0PS41000000w23XGAQ","Account","true","true","true","true","false","false","00e1a000000MWaAAAW","true"
"1104100000OF65jAAD","0PS41000000w23XGAQ","Contact","true","true","true","true","false","false","00e1a000000MWaAAAW","true"
"1104100000SOpx4AAD","0PS410000015knVGAQ","Idea","false","true","false","false","false","false","00e41000001CFyGAAW","true"
"1104100000SOpyCAAT","0PS410000015knWGAQ","Idea","false","true","false","false","false","false","00e41000001CFyHAAW","true"
"00000000w2320WDAAY","0PS41000000w232GAA","WorkCoaching","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w2320GKAAY","0PS41000000w232GAA","DuplicateRecordSet","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w2320WIAAY","0PS41000000w232GAA","Goal","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w2320WJAAY","0PS41000000w232GAA","Metric","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w2320WKAAY","0PS41000000w232GAA","GoalLink","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w2320WMAAY","0PS41000000w232GAA","MetricDataLink","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w2320W7AAI","0PS41000000w232GAA","WorkPerformanceCycle","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w232501AAA","0PS41000000w232GAA","Solution","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w2320W8AAI","0PS41000000w232GAA","WorkFeedbackQuestionSet","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w2320WAAAY","0PS41000000w232GAA","WorkFeedbackQuestion","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w2320WBAAY","0PS41000000w232GAA","WorkFeedback","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w2320WCAAY","0PS41000000w232GAA","WorkFeedbackRequest","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w2320WLAAY","0PS41000000w232GAA","WorkFeedbackTemplate","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w2320IFAAY","0PS41000000w232GAA","PushTopic","true","true","true","true","false","false","00ex00000018ozh_128_09_04_12_1","true"
"00000000w23201sAAA","0PS41000000w232GAA","Pricebook2","true","true","true","true","false","false","00ex00000018ozh_128_09_04_12_1","true"
"00000000w23206EAAQ","0PS41000000w232GAA","DandBCompany","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w232087AAA","0PS41000000w232GAA","Idea","true","true","true","true","false","false","00ex00000018ozh_128_09_04_12_1","true"
"00000000w232701AAA","0PS41000000w232GAA","Campaign","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w2320M6AAI","0PS41000000w232GAA","StreamingChannel","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w23201tAAA","0PS41000000w232GAA","Product2","true","true","true","true","false","false","00ex00000018ozh_128_09_04_12_1","true"
"00000000w23202iAAA","0PS41000000w232GAA","Asset","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w232001AAA","0PS41000000w232GAA","Account","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w232003AAA","0PS41000000w232GAA","Contact","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w232500AAA","0PS41000000w232GAA","Case","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w232015AAA","0PS41000000w232GAA","Document","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w23200QAAQ","0PS41000000w232GAA","Lead","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w232006AAA","0PS41000000w232GAA","Opportunity","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w2320JZAAY","0PS41000000w232GAA","Macro","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w232801AAA","0PS41000000w232GAA","Order","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w232800AAA","0PS41000000w232GAA","Contract","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w232a0EAAQ","0PS41000000w232GAA","notificator__NotificatorLicense__c","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w232a0FAAQ","0PS41000000w232GAA","notificator__NotificatorSetting__c","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
"00000000w232a0GAAQ","0PS41000000w232GAA","notificator__NotificatorStorage__c","true","true","true","true","true","true","00ex00000018ozh_128_09_04_12_1","true"
